decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,asset_group,universe_role,cross_asset_inputs,asset_diverse_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return
169,a30fb_asset_diverse_rank_chandelier_2h_avaxusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail3p0_hold12_4p0x_0p125_4f1b5b82,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,AVAXUSDT,2h,0.1987971899260501,0.18091594344497142,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9774593126464146,0.11171266077582565,0.06224925298669448,0.06224925298669448
170,a30fb_asset_diverse_rank_chandelier_2h_avaxusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail3p0_hold12_5p0x_0p1_cae89f4d,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,AVAXUSDT,2h,0.1987971899260501,0.18091594344497142,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_high_beta_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9774593126464146,0.11171266077582565,0.06224925298669448,0.06224925298669448
171,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_2p0x_0p15_f51f9272,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.24764878770092769,0.18164552588116778,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9565356996191559,0.15961169018935495,0.019001046538445143,0.019001046538445143
172,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_2p0x_0p15_38d1d0d8,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.24764878770092769,0.18164552588116778,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9565356996191559,0.15961169018935495,0.019001046538445143,0.019001046538445143
173,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_3p0x_0p1_e5afe960,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.24764878770093035,0.18164552588116778,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9565356996191556,0.15961169018935495,0.019001046538445143,0.019001046538445143
174,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p005_breadth0p4_adx12p0_trail3p0_hold18_3p0x_0p1_dd4482aa,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.24764878770093035,0.18164552588116778,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9565356996191556,0.15961169018935495,0.019001046538445143,0.019001046538445143
175,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p6_adx18p0_trail2p0_hold18_4p0x_0p125_53981af5,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5744999248975664,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9111720221303878,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
176,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p6_adx18p0_trail2p0_hold18_5p0x_0p1_89bf6f0e,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5744999248975664,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9111720221303878,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
177,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p6_adx18p0_trail2p0_hold18_4p0x_0p125_002f1950,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5744999248975664,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9111720221303878,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
178,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p6_adx18p0_trail2p0_hold18_5p0x_0p1_44497d28,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5744999248975664,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9111720221303878,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
179,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_04689425,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5646890442508163,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9090393594593982,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
180,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_ce0692bf,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5646890442508163,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.9090393594593982,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
181,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_4p0x_0p125_2ed52510,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5646890442508163,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9090393594593982,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
182,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p015_breadth0p6_adx12p0_trail2p0_hold18_5p0x_0p1_79630da5,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5646890442508163,0.20924826373096694,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.9090393594593982,0.27194583254132954,-0.049292640619052586,-0.049292640619052586
183,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail2p0_hold18_2p0x_0p15_dc43ae41,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.2246146713957069,0.17668867428164403,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.8996957912001338,0.15236418422769327,0.021108335704005166,0.021108335704005166
184,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail2p0_hold18_2p0x_0p15_3cbd9bfc,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.2246146713957069,0.17668867428164403,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.8996957912001338,0.15236418422769327,0.021108335704005166,0.021108335704005166
185,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail2p0_hold18_3p0x_0p1_e5d59343,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.2246146713957078,0.1766886742816436,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.8996957912001284,0.15236418422769282,0.021108335704005166,0.021108335704005166
186,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail2p0_hold18_3p0x_0p1_2de28d50,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.2246146713957078,0.1766886742816436,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.8996957912001284,0.15236418422769282,0.021108335704005166,0.021108335704005166
187,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast6_slow30_z-0p5_hold6_4p0x_0p125_12feb5a6,no_promotion_shadow_or_reject,breadth_regime_pullback_reclaim,ETHUSDT,12h,0.15924023337511106,0.2168531332353607,-0.040781941889826534,False,False,False,train_trade_event_count_36_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_6_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7343_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-135.940_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",1.8790869605250933,0.19590360152883513,0.017517742801128833,0.017517742801128833
188,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast6_slow30_z-0p5_hold6_5p0x_0p1_071f891c,no_promotion_shadow_or_reject,breadth_regime_pullback_reclaim,ETHUSDT,12h,0.15924023337511106,0.2168531332353607,-0.040781941889826534,False,False,False,train_trade_event_count_36_below_80;validation_trade_event_count_6_below_30;locked_oos_trade_event_count_6_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7343_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-135.940_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",1.8790869605250933,0.19590360152883513,0.017517742801128833,0.017517742801128833
189,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail3p0_hold18_3p0x_0p1_9421da35,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.2591134422443593,0.173790033751956,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.8740847070186089,0.1519026773714629,0.019001046538445143,0.019001046538445143
190,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold18_3p0x_0p1_79cb922a,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.2591134422443593,0.173790033751956,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.8740847070186089,0.1519026773714629,0.019001046538445143,0.019001046538445143
191,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p005_breadth0p4_adx18p0_trail3p0_hold18_2p0x_0p15_2c3dcbad,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.25911344224435684,0.173790033751956,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.8740847070186086,0.1519026773714629,0.019001046538445143,0.019001046538445143
192,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top2_mom0p005_breadth0p4_adx18p0_trail3p0_hold18_2p0x_0p15_41d0fa56,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.25911344224435684,0.173790033751956,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.4, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 2}",1.8740847070186086,0.1519026773714629,0.019001046538445143,0.019001046538445143
193,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast6_slow30_z-0p25_hold12_4p0x_0p125_8e359a63,no_promotion_shadow_or_reject,breadth_regime_pullback_reclaim,ETHUSDT,12h,0.1835671049735894,0.16444964272054707,-0.0972428012562988,False,False,False,train_trade_event_count_39_below_80;validation_trade_event_count_10_below_30;locked_oos_trade_event_count_8_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-243.107_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",1.871460481001046,0.19467158215819658,-0.02529727825537853,-0.02529727825537853
194,a30fb_asset_diverse_breadth_pullback_12h_ethusdt_fast6_slow30_z-0p25_hold12_5p0x_0p1_4c9e8be9,no_promotion_shadow_or_reject,breadth_regime_pullback_reclaim,ETHUSDT,12h,0.1835671049735894,0.16444964272054707,-0.0972428012562988,False,False,False,train_trade_event_count_39_below_80;validation_trade_event_count_10_below_30;locked_oos_trade_event_count_8_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-243.107_not_above_10.000,crypto_major,promotion_eligible,"{""long_breadth_floor"": 0.6, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""short_breadth_ceiling"": 0.4}",1.871460481001046,0.19467158215819658,-0.02529727825537853,-0.02529727825537853
195,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p6_adx18p0_trail3p0_hold18_4p0x_0p125_5ca82254,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5980198240012131,0.2054919573856473,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.8617189245879304,0.2723762617859111,-0.0525664509854854,-0.0525664509854854
196,a30fb_asset_diverse_rank_chandelier_1h_xrpusdt_lb12_top1_mom0p015_breadth0p6_adx18p0_trail3p0_hold18_5p0x_0p1_9b12f36d,no_promotion_shadow_or_reject,cross_asset_rank_chandelier_breakout,XRPUSDT,1h,0.5980198240012131,0.2054919573856473,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000;shadow_universe_not_promotion_eligible,crypto_payment_alt,shadow_probe_only,"{""breadth_threshold"": 0.6, ""market_momentum_floor"": -0.02, ""panel_symbols"": [""BTCUSDT"", ""ETHUSDT"", ""SOLUSDT"", ""BNBUSDT"", ""TRXUSDT""], ""rank_top_n"": 1}",1.8617189245879304,0.2723762617859111,-0.0525664509854854,-0.0525664509854854
