rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
2556,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold6_5p0x_0p1_d109e555,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,0.5,0.0,6,4,natr_q35_volume_btc_rel,False,,,,,5.0,0.1,0.5,0.038536856239039796,0.013789412906052956,0.02064294333452721,0.04546149348364514,0.03961483374829622,0.01664495317158543,0.5882358801636997,0.808628934679517,2.387698365857584,14,8,3,139,103,93,2.794669831238702,0.02474744333298684,55.052651770056855,34.47353226513239,137.6196222301814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0138_below_0.02,0.3998318543068565,0.025744813443252523,-0.011655336084095635,-0.011655336084095635,False,validation_return_0.0138_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0117_below_0
2557,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold6_4p0x_0p125_736647b0,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,6,4,natr_q35_volume_btc_rel,False,,,,,4.0,0.125,0.5,0.038536856239039796,0.013789412906052956,0.02064294333452721,0.04546149348364514,0.03961483374829622,0.01664495317158543,0.5882358801636997,0.808628934679517,2.387698365857584,14,8,3,139,103,93,2.794669831238702,0.02474744333298684,55.052651770056855,34.47353226513239,137.6196222301814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0138_below_0.02,0.3998318543068565,0.025744813443252523,-0.011655336084095635,-0.011655336084095635,False,validation_return_0.0138_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0117_below_0
2558,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold6_5p0x_0p1_83e423d6,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,6,4,natr_q35_volume_btc_rel,False,,,,,5.0,0.1,0.5,0.038536856239039796,0.013789412906052956,0.02064294333452721,0.04546149348364514,0.03961483374829622,0.01664495317158543,0.5882358801636997,0.808628934679517,2.387698365857584,14,8,3,139,103,93,2.794669831238702,0.02474744333298684,55.052651770056855,34.47353226513239,137.6196222301814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0138_below_0.02,0.3998318543068565,0.025744813443252523,-0.011655336084095635,-0.011655336084095635,False,validation_return_0.0138_below_preferred_0.10;locked_oos_return_0.0206_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0117_below_0
2585,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz0p5_hold6_4p0x_0p15_4bd7e9fb,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,0.5,0.0,6,4,natr_q35_volume_btc_rel,False,,,,,4.0,0.15,0.6,0.04583803769591133,0.016414918829238845,0.024749709050438273,0.054384467958429994,0.04740345828015746,0.01995577360110612,0.5882358801636998,0.8086289346795167,2.387698365857584,14,8,3,139,103,93,2.792462038512366,0.029423118866672482,54.56909249513253,34.197747560914266,137.49838361354597,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0164_below_0.02,0.3934233164129981,0.03086983189056358,-0.01402205459327055,-0.01402205459327055,False,validation_return_0.0164_below_preferred_0.10;locked_oos_return_0.0247_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0140_below_0
2586,a30fb_booster_squeeze_expansion_6h_trxusdt_lb48_volz1p0_hold6_4p0x_0p15_03622efa,volatility_squeeze_range_expansion,TRXUSDT,6h,long_short,48,1.0,0.0,6,4,natr_q35_volume_btc_rel,False,,,,,4.0,0.15,0.6,0.04583803769591133,0.016414918829238845,0.024749709050438273,0.054384467958429994,0.04740345828015746,0.01995577360110612,0.5882358801636998,0.8086289346795167,2.387698365857584,14,8,3,139,103,93,2.792462038512366,0.029423118866672482,54.56909249513253,34.197747560914266,137.49838361354597,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_14_below_80;validation_trade_event_count_8_below_30;locked_oos_trade_event_count_3_below_20;validation_return_0.0164_below_0.02,0.3934233164129981,0.03086983189056358,-0.01402205459327055,-0.01402205459327055,False,validation_return_0.0164_below_preferred_0.10;locked_oos_return_0.0247_below_preferred_0.03;locked_oos_trade_event_count_3_below_20;validation_min_half_return_-0.0140_below_0
2606,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p01_trail2p0_hold18_3p0x_0p1_6932e5ae,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,3.0,0.1,0.30000000000000004,0.03502619645502203,0.048444310392318224,0.004574478744991062,0.12417640245545414,0.06963980812495374,0.031066755653395894,0.2812354698413534,1.3953538487295651,0.43561513068354313,68,16,7,654,155,77,0.7230198174226896,-0.013418113937296194,17.16970414461864,100.92564665066296,21.78323211900505,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_68_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7230_below_1.00,0.3903711983580903,0.09798506163391574,-0.04511969513307845,-0.04511969513307845,False,validation_return_0.0484_below_preferred_0.10;locked_oos_return_0.0046_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0451_below_0;train_rpt_17.170_below_preferred_20bps
2607,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p01_trail2p0_hold18_2p0x_0p15_8e61cc78,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,2.0,0.15,0.3,0.03502619645502092,0.048444310392318224,0.004574478744991284,0.12417640245545425,0.06963980812495374,0.031066755653395783,0.2812354698413534,1.3953538487295645,0.43561513068354274,68,16,7,654,155,77,0.7230198174226667,-0.013418113937297305,17.1697041446181,100.92564665066297,21.78323211900611,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_68_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7230_below_1.00,0.3903711983580773,0.09798506163391574,-0.04511969513307834,-0.04511969513307834,False,validation_return_0.0484_below_preferred_0.10;locked_oos_return_0.0046_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0451_below_0;train_rpt_17.170_below_preferred_20bps
2610,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p015_trail3p0_hold18_3p0x_0p15_ef39e57e,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,3.0,0.15,0.44999999999999996,0.038680593805817454,0.06502140223845787,0.01982429919887929,0.18188902540664875,0.07593723218427428,0.04639525762259378,0.2756017645085212,1.3121166975689398,1.159393305094909,66,12,7,644,123,81,0.594890181912122,-0.026340808432640417,13.023768958187697,120.41000414529236,62.93428317104538,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_66_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.5949_below_1.00,0.3896986958600709,0.11119958590335277,-0.04155705622168138,-0.04155705622168138,False,validation_return_0.0650_below_preferred_0.10;locked_oos_return_0.0198_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0416_below_0;train_rpt_13.024_below_preferred_20bps
2621,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p015_trail2p0_hold18_4p0x_0p15_ff94c13e,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,4.0,0.15,0.6,0.04781517724455564,0.10671887600075514,0.008095239477407867,0.2367581178962188,0.10089169959874511,0.06158580148383719,0.30941233147946495,1.6440427716373074,0.43561513068354274,66,12,7,636,118,77,0.4480479839781793,-0.058903698756199496,12.07453970822112,148.22066111215992,19.27437970811397,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_66_below_80;validation_trade_event_count_12_below_30;locked_oos_trade_event_count_7_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4480_below_1.00,0.3872536299577678,0.14907433419498517,-0.03686050321879619,-0.03686050321879619,False,locked_oos_return_0.0081_below_preferred_0.03;validation_mdd_0.1009_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0369_below_0;train_rpt_12.075_below_preferred_20bps;locked_oos_rpt_19.274_below_preferred_20bps
2639,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx18p0_hold18_cool4_3p0x_0p15_f97c9a9c,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,48,0.005,0.0,18,4,adx18.0_vol_q80_rel_btc,False,,,,,3.0,0.15,0.44999999999999996,0.03948738089222914,0.08835697216330574,0.030631496173830097,0.12144854667518334,0.08985481103374438,0.029861535679397422,0.31438546424954883,1.7394163331183854,2.3119226384960867,75,21,10,819,279,104,0.446907356889127,-0.048869591271076596,11.699964708808634,93.49944144265159,68.06999149740021,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_75_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4469_below_1.00,0.38358170322443225,0.1155699238874155,-0.02439376603958676,-0.02439376603958676,False,validation_return_0.0884_below_preferred_0.10;locked_oos_trade_event_count_10_below_20;validation_min_half_return_-0.0244_below_0;train_rpt_11.700_below_preferred_20bps
2678,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p01_trail3p0_hold18_2p0x_0p15_164ca60e,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,2.0,0.15,0.3,0.22161243078301163,0.037608800547170196,0.017545911589702756,0.10187521204543326,0.08743565592804126,0.01981651723815292,1.2149370233302395,1.1692888927429048,1.5679252080468815,196,37,19,2004,380,190,5.892568429696609,0.18400363023584143,37.68918890867545,33.88180229474792,30.78230103456624,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20,0.3731249953951616,0.04673332083488324,-0.008717139414683217,-0.008717139414683217,False,validation_return_0.0376_below_preferred_0.10;locked_oos_return_0.0175_below_preferred_0.03;locked_oos_trade_event_count_19_below_20;validation_min_half_return_-0.0087_below_0
2679,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p01_trail3p0_hold18_3p0x_0p1_5d9de5fe,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,3.0,0.1,0.30000000000000004,0.22161243078301207,0.037608800547170196,0.017545911589702756,0.10187521204543304,0.08743565592804148,0.01981651723815292,1.2149370233302397,1.169288892742905,1.5679252080468822,196,37,19,2004,380,190,5.89256842969662,0.18400363023584188,37.68918890867552,33.88180229474792,30.782301034566235,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20,0.37312499539516136,0.04673332083488302,-0.008717139414682995,-0.008717139414682995,False,validation_return_0.0376_below_preferred_0.10;locked_oos_return_0.0175_below_preferred_0.03;locked_oos_trade_event_count_19_below_20;validation_min_half_return_-0.0087_below_0
2699,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p01_trail3p0_hold18_3p0x_0p15_01d2dee1,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,3.0,0.15,0.44999999999999996,0.334351255209544,0.055129161578552965,0.026041638127054734,0.15006061510272806,0.1288515985232539,0.029605125257297638,1.2149370233302395,1.1692888927429044,1.567925208046882,196,37,19,2004,380,190,6.064871034418515,0.27922209363099104,37.908305579313385,33.11060755468647,30.458056288952907,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20;validation_mdd_0.1289_above_0.12,0.37073271002340724,0.06995648261799525,-0.013857872988592534,-0.013857872988592534,False,validation_return_0.0551_below_preferred_0.10;locked_oos_return_0.0260_below_preferred_0.03;validation_mdd_0.1289_above_preferred_0.10;locked_oos_trade_event_count_19_below_20;validation_min_half_return_-0.0139_below_0
2704,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p01_trail2p0_hold18_2p0x_0p15_2d30e4c2,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,2.0,0.15,0.3,0.22565494212450932,0.037608800547170196,0.017545911589702756,0.09890317316476971,0.08743565592804126,0.01981651723815292,1.2337260489269295,1.1692888927429048,1.5679252080468815,196,37,19,2002,380,190,6.0000568707711235,0.18804614157733912,38.376690837501584,33.88180229474792,30.78230103456624,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20,0.3698112360982196,0.04673332083488324,-0.008717139414683217,-0.008717139414683217,False,validation_return_0.0376_below_preferred_0.10;locked_oos_return_0.0175_below_preferred_0.03;locked_oos_trade_event_count_19_below_20;validation_min_half_return_-0.0087_below_0
2705,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p01_trail2p0_hold18_3p0x_0p1_6f6a1ff9,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,3.0,0.1,0.30000000000000004,0.22565494212450954,0.037608800547170196,0.017545911589702756,0.0989031731647696,0.08743565592804148,0.01981651723815292,1.2337260489269293,1.169288892742905,1.5679252080468822,196,37,19,2002,380,190,6.000056870771129,0.18804614157733934,38.37669083750161,33.88180229474792,30.782301034566235,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20,0.3698112360982195,0.04673332083488302,-0.008717139414682995,-0.008717139414682995,False,validation_return_0.0376_below_preferred_0.10;locked_oos_return_0.0175_below_preferred_0.03;locked_oos_trade_event_count_19_below_20;validation_min_half_return_-0.0087_below_0
2717,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p01_trail3p0_hold18_4p0x_0p125_95b90952,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,4.0,0.125,0.5,0.37179887412539814,0.0607648149715625,0.02883111070305744,0.1657171969496546,0.14232431174720328,0.03285038294697562,1.21493702333024,1.1692888927429046,1.5679252080468813,196,37,19,2004,380,190,6.118653933191394,0.31103405915383564,37.938660625040626,32.84584593057432,30.348537582165722,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20;validation_mdd_0.1423_above_0.12,0.3670349416018912,0.07766876045673388,-0.015685659736490387,-0.015685659736490387,False,validation_return_0.0608_below_preferred_0.10;locked_oos_return_0.0288_below_preferred_0.03;validation_mdd_0.1423_above_preferred_0.10;locked_oos_trade_event_count_19_below_20;validation_min_half_return_-0.0157_below_0
2718,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p01_trail3p0_hold18_5p0x_0p1_b89f2cbb,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.01,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,5.0,0.1,0.5,0.37179887412539814,0.0607648149715625,0.02883111070305744,0.1657171969496546,0.14232431174720328,0.03285038294697562,1.21493702333024,1.1692888927429046,1.5679252080468813,196,37,19,2004,380,190,6.118653933191394,0.31103405915383564,37.938660625040626,32.84584593057432,30.348537582165722,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_19_below_20;validation_mdd_0.1423_above_0.12,0.3670349416018912,0.07766876045673388,-0.015685659736490387,-0.015685659736490387,False,validation_return_0.0608_below_preferred_0.10;locked_oos_return_0.0288_below_preferred_0.03;validation_mdd_0.1423_above_preferred_0.10;locked_oos_trade_event_count_19_below_20;validation_min_half_return_-0.0157_below_0
2727,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx18p0_hold18_cool4_4p0x_0p125_7b7bef5f,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,48,0.005,0.0,18,4,adx18.0_vol_q80_rel_btc,False,,,,,4.0,0.125,0.5,0.04216427754908891,0.09791315862414351,0.034003603842221564,0.1348045312500259,0.09959755195370312,0.03313743473648467,0.31438546424954855,1.7394163331183852,2.3119226384960854,75,21,10,819,279,104,0.43062932645185864,-0.0557488810750546,11.24380734642371,93.25062726108906,68.00720768444313,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_75_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4306_below_1.00,0.3659717248132539,0.12869746970450602,-0.027274191629420685,-0.027274191629420685,False,validation_return_0.0979_below_preferred_0.10;locked_oos_trade_event_count_10_below_20;validation_min_half_return_-0.0273_below_0;train_rpt_11.244_below_preferred_20bps
2728,a30fb_booster_mh_consensus_6h_bnbusdt_s12_l48_thr0p005_adx18p0_hold18_cool4_5p0x_0p1_10515489,multi_horizon_consensus_momentum,BNBUSDT,6h,long_short,48,0.005,0.0,18,4,adx18.0_vol_q80_rel_btc,False,,,,,5.0,0.1,0.5,0.04216427754908891,0.09791315862414351,0.034003603842221564,0.1348045312500259,0.09959755195370312,0.03313743473648467,0.31438546424954855,1.7394163331183852,2.3119226384960854,75,21,10,819,279,104,0.43062932645185864,-0.0557488810750546,11.24380734642371,93.25062726108906,68.00720768444313,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_75_below_80;validation_trade_event_count_21_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4306_below_1.00,0.3659717248132539,0.12869746970450602,-0.027274191629420685,-0.027274191629420685,False,validation_return_0.0979_below_preferred_0.10;locked_oos_trade_event_count_10_below_20;validation_min_half_return_-0.0273_below_0;train_rpt_11.244_below_preferred_20bps
