rank,model_id,family,symbol,asset_group,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,allocation_fraction,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_sharpe,validation_sharpe,train_trade_event_count,validation_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,sample_gate_pass,execution_efficiency_proxy_gate_pass,strict_backtest_gate_pass,relaxed_backtest_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,real_execution_allowed,rejection_reasons
2131,az69_pullback_4h_xrpusdt_slow36_z-1p0_hold12_lev4_a00c1449,trend_pullback_reclaim,XRPUSDT,crypto_core,4h,long_short,36,-1.0,0.0,12,2,4,0.1,0.4,-0.05490461757441534,0.0024626092384891773,0.15070888064249355,0.021944085329559937,-0.21130214557016255,0.2959974837006149,48,2,544,52,-22.295302363155102,-0.057367226812904515,-28.59615498667465,30.782615481114714,-0.33354075849081943,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_48_below_80;validation_trade_event_count_2_below_30;validation_return_0.0025_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-28.596_not_above_10.000
2132,az69_pullback_1h_ethusdt_slow36_z-1p0_hold6_lev2_934c69cd,trend_pullback_reclaim,ETHUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,2,0.1,0.2,-0.047058352129341285,0.006980319657641232,0.09916051236409373,0.026782319187598214,-0.4971975113301876,0.8381406950161782,230,27,2257,229,-6.741575520517508,-0.05403867178698252,-10.2300765498568,12.926517884520798,-0.3336902680389853,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_27_below_30;validation_return_0.0070_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.230_not_above_10.000
2133,az69_pullback_1h_ethusdt_slow36_z-0p5_hold6_lev1_c9b80212,trend_pullback_reclaim,ETHUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,1,0.1,0.1,-0.03706763635661858,0.0022965672908281665,0.07988820604545521,0.019501292188935926,-0.5705926155129604,0.41880812790983774,485,61,4671,559,-16.14045297285916,-0.03936420364744675,-7.642811619921358,3.7648644111937153,-0.3339133732429167,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0023_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-7.643_not_above_10.000;validation_return_per_turnover_proxy_bps_3.765_not_above_10.000
2134,az69_pullback_1h_trxusdt_slow36_z-1p0_hold6_lev2_4a315a86,trend_pullback_reclaim,TRXUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,2,0.1,0.2,-0.06512432785867983,0.010787922906625003,0.08088996861190156,0.006598464919498448,-1.540168134934519,2.0046723141589218,232,30,2151,451,-6.036780983917316,-0.07591225076530483,-14.035415486784444,17.97987151104167,-0.33452366764005614,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0108_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-14.035_not_above_10.000
2135,az69_voladj_4h_solusdt_lb24_th0p75_hold6_lev4_7c820f8c,volatility_adjusted_trend_persistence,SOLUSDT,crypto_core,4h,long_short,24,0.75,0.2,6,2,4,0.1,0.4,-0.2214332142080685,0.11568249498434513,0.3584701597234887,0.032798964816813214,-0.5906071782184308,4.468178397999312,207,23,1817,192,-1.9141462521017913,-0.3371157091924136,-26.743141812568656,125.74184237428817,-0.33521267066029026,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_23_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-26.743_not_above_10.000
2136,az69_pullback_4h_bnbusdt_slow36_z-0p5_hold12_lev1_2aeb3305,trend_pullback_reclaim,BNBUSDT,crypto_core,4h,long_short,36,-0.5,0.0,12,2,1,0.1,0.1,0.03394974475411838,-0.004691186961360727,0.020506101835716217,0.009142728712367654,0.7751706007318407,-1.4788822349568134,106,10,1218,128,0.0,0.03864093171547911,32.02806108879092,-46.91186961360727,-0.3354796776158873,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_10_below_30;validation_return_-0.0047_below_0.02;validation_return_per_turnover_proxy_bps_-46.912_not_above_10.000
2137,az69_pullback_1h_ethusdt_slow36_z-1p0_hold6_lev2_934c69cd,trend_pullback_reclaim,ETHUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,2,0.1,0.2,-0.047448456283612495,0.006980319657641232,0.09916051236409262,0.026782319187598214,-0.501341630395442,0.8381406950161782,230,27,2267,229,-6.797461808453359,-0.054428775941253726,-10.314881800785326,12.926517884520798,-0.33693265546615253,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_27_below_30;validation_return_0.0070_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.315_not_above_10.000
2138,az69_pullback_1h_ethusdt_slow36_z-1p0_hold6_lev2_934c69cd,trend_pullback_reclaim,ETHUSDT,crypto_core,1h,long_short,36,-1.0,0.0,6,2,2,0.1,0.2,-0.047448456283612495,0.006980319657641232,0.09916051236409262,0.026782319187598214,-0.501341630395442,0.8381406950161782,230,27,2267,229,-6.797461808453359,-0.054428775941253726,-10.314881800785326,12.926517884520798,-0.33693265546615253,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_27_below_30;validation_return_0.0070_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.315_not_above_10.000
2139,az69_voladj_1h_btcusdt_lb12_th0p75_hold6_lev1_3b330815,volatility_adjusted_trend_persistence,BTCUSDT,crypto_core,1h,long_short,12,0.75,0.2,6,2,1,0.1,0.1,-0.04317379750531258,0.0021953812127311068,0.09387518195629885,0.013212945874283566,-0.8805018019827608,0.45540473510997376,1331,149,7552,880,-19.665740626250212,-0.04536917871804369,-3.2437113076868958,1.4734102098866488,-0.3375550266532341,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0022_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-3.244_not_above_10.000;validation_return_per_turnover_proxy_bps_1.473_not_above_10.000
2140,az69_pullback_4h_solusdt_slow72_z-1p0_hold6_lev3_2621d695,trend_pullback_reclaim,SOLUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.11678277532595083,0.06068266935324229,0.22973372852329044,0.03359198241376693,-0.7148051571418821,4.240071614665387,44,7,721,95,-1.9244831608534223,-0.17746544467919312,-88.47179948935667,288.96509215829656,-0.337561845847549,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_44_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-88.472_not_above_10.000
2141,az69_pullback_1h_trxusdt_slow36_z-0p5_hold6_lev1_43b7a11e,trend_pullback_reclaim,TRXUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,1,0.1,0.1,-0.04862398560716219,0.004097150838892061,0.06685756811320576,0.005071390273855725,-1.5094190699920786,1.336586604234726,446,59,4241,675,-11.867755794002191,-0.05272113644605425,-10.902238925372687,6.944323455749256,-0.3377428565617483,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0041_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.902_not_above_10.000;validation_return_per_turnover_proxy_bps_6.944_not_above_10.000
2142,az69_xsmom_1h_tonusdt_lb12_top0p2_hold6_lev1_5eb3363f,cross_sectional_momentum_rank,TONUSDT,crypto_core,1h,long_short,12,0.2,0.45,6,2,1,0.1,0.1,-0.13037955574301863,0.07581766574242566,0.14974514699031616,0.04223903943136065,-2.0401058029648365,4.5032828674587595,1165,155,5255,948,-1.7196461334744246,-0.20619722148544428,-11.191378175366406,48.914623059629456,-0.33873594584884603,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.191_not_above_10.000
2143,az69_voladj_1h_xrpusdt_lb12_th0p75_hold12_lev3_3ea51b95,volatility_adjusted_trend_persistence,XRPUSDT,crypto_core,1h,long_short,12,0.75,0.2,12,2,3,0.1,0.30000000000000004,0.09198635250461895,-0.015331333514013501,0.2003859543953599,0.04420039680666432,0.4254445521605144,-0.7132825482240694,1119,145,8514,1035,0.0,0.10731768601863245,2.7401356122913,-3.5244444859801143,-0.3387752864626926,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0153_below_0.02;train_return_per_turnover_proxy_bps_2.740_not_above_10.000;validation_return_per_turnover_proxy_bps_-3.524_not_above_10.000
2144,az69_pullback_1h_avaxusdt_slow36_z-0p5_hold12_lev2_bd42ce53,trend_pullback_reclaim,AVAXUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,0.10884580092022067,-0.012713861347684152,0.10087162571347874,0.05151565401515812,0.6857213376915448,-0.7958756394161546,438,61,5642,649,0.0,0.12155966226790482,12.425319739751217,-10.421197825970616,-0.33909105465426753,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0127_below_0.02;validation_return_per_turnover_proxy_bps_-10.421_not_above_10.000
2145,az69_voladj_1h_ethusdt_lb12_th1p25_hold6_lev1_8cbd7f00,volatility_adjusted_trend_persistence,ETHUSDT,crypto_core,1h,long_short,12,1.25,0.2,6,2,1,0.1,0.1,-0.028588260089951745,-0.004685134499350596,0.06349382220363786,0.018121328510788626,-0.4024566118156299,-0.7417982747742898,1018,120,5810,641,0.0,-0.02390312559060115,-2.80827702258858,-3.9042787494588302,-0.33914759164145114,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0047_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.808_not_above_10.000;validation_return_per_turnover_proxy_bps_-3.904_not_above_10.000
2146,az69_pullback_1h_bnbusdt_slow36_z-1p0_hold12_lev2_ba5ab1b7,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,36,-1.0,0.0,12,2,2,0.1,0.2,-0.06145269767079742,0.012944377232327886,0.08740656602315466,0.027081746594646017,-0.8177494390449473,1.43457723037879,248,31,2653,385,-4.747443354580444,-0.0743970749031253,-12.38965678846722,20.878027794077237,-0.3402054428448189,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0129_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-12.390_not_above_10.000
2147,az69_pullback_4h_bnbusdt_slow36_z-0p5_hold12_lev2_0a543e8d,trend_pullback_reclaim,BNBUSDT,crypto_core,4h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,0.08450097774458865,-0.009424642410343576,0.04295119385284263,0.01821522711500212,0.9784695667742803,-1.4788822349568134,102,10,1191,128,0.0,0.09392562015493222,41.42204791401404,-47.12321205171788,-0.3408025237605763,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_10_below_30;validation_return_-0.0094_below_0.02;validation_return_per_turnover_proxy_bps_-47.123_not_above_10.000
2148,az69_pullback_1h_bnbusdt_slow72_z-1p0_hold6_lev3_6df1a787,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.010257580305745084,-0.00522454596783839,0.10742843083572606,0.0335183994548478,-0.06590756127712531,-0.44811670755515665,124,19,2217,309,0.0,-0.005033034337906694,-2.7574140606841624,-9.165870119014716,-0.3412429595383365,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_19_below_30;validation_return_-0.0052_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.757_not_above_10.000;validation_return_per_turnover_proxy_bps_-9.166_not_above_10.000
2149,az69_voladj_1h_btcusdt_lb12_th0p75_hold12_lev1_b35ba7f9,volatility_adjusted_trend_persistence,BTCUSDT,crypto_core,1h,long_short,12,0.75,0.2,12,2,1,0.1,0.1,-0.03348678746063671,-0.003637507732028533,0.09164933173985923,0.01415648852037954,-0.6382390686889647,-0.6892344247959088,1121,129,8399,956,0.0,-0.02984927972860818,-2.987224572759742,-2.819773435681033,-0.34142694983008504,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0036_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.987_not_above_10.000;validation_return_per_turnover_proxy_bps_-2.820_not_above_10.000
2150,az69_pullback_1h_bnbusdt_slow72_z-0p5_hold6_lev2_255c797a,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,72,-0.5,0.0,6,2,2,0.1,0.2,0.009955010768778694,-0.00896321256895094,0.05434094262875122,0.032187089867824925,0.1442355210822852,-0.8874226289483154,290,35,4621,607,0.0,0.018918223337729634,1.7163811670308091,-12.804589384215628,-0.34186891786458384,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0090_below_0.02;train_return_per_turnover_proxy_bps_1.716_not_above_10.000;validation_return_per_turnover_proxy_bps_-12.805_not_above_10.000
2151,az69_xsmom_1h_btcusdt_lb12_top0p1_hold6_lev4_b4a06b16,cross_sectional_momentum_rank,BTCUSDT,crypto_core,1h,long_short,12,0.1,0.45,6,2,4,0.1,0.4,-0.03196694166506253,-0.002985876193557835,0.08946028098807302,0.023245491189690326,-0.35256156883329204,-0.24927526001150496,366,56,1373,251,0.0,-0.028981065471504697,-2.183534266739244,-1.3329804435526047,-0.34273172686908615,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0030_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.184_not_above_10.000;validation_return_per_turnover_proxy_bps_-1.333_not_above_10.000
2152,az69_pullback_4h_adausdt_slow72_z-1p0_hold6_lev3_20b3b87d,trend_pullback_reclaim,ADAUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.09615590587644862,0.11941026634578233,0.13477517615190926,0.018632087359399918,-0.7262765437628595,5.453172856283496,24,3,368,86,-0.8052566066472469,-0.21556617222223096,-133.54986927284529,1326.780737175359,-0.3431154047597684,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_24_below_80;validation_trade_event_count_3_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-133.550_not_above_10.000
2153,az69_voladj_4h_bnbusdt_lb24_th1p25_hold6_lev2_7da58db0,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,4h,long_short,24,1.25,0.2,6,2,2,0.1,0.2,0.09278975246725896,-0.011610097901890715,0.05156697157921053,0.037078273051557864,0.9373473774082375,-1.0894268991553715,132,17,1320,184,0.0,0.10439985036914967,35.14763351032536,-34.1473467702668,-0.34512704046889076,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_17_below_30;validation_return_-0.0116_below_0.02;validation_return_per_turnover_proxy_bps_-34.147_not_above_10.000
2154,az69_voladj_4h_bnbusdt_lb24_th0p75_hold6_lev1_c436ee3e,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,4h,long_short,24,0.75,0.2,6,2,1,0.1,0.1,0.04847637584093545,-0.010182002318619654,0.03278448170400117,0.02239827567349939,0.882560595783183,-1.7914231243526857,196,31,1822,239,0.0,0.0586583781595551,24.732844816803798,-32.845168769740816,-0.3451614042446395,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0102_below_0.02;validation_return_per_turnover_proxy_bps_-32.845_not_above_10.000
2155,az69_voladj_4h_tonusdt_lb24_th1p25_hold12_lev3_7bd9475d,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,4h,long_short,24,1.25,0.2,12,2,3,0.1,0.30000000000000004,-0.09033677316400446,0.04477441400443771,0.14118691269509098,0.14582404290015716,-0.3863763856564164,1.1438551989739114,138,19,1368,190,-2.0175981120612976,-0.13511118716844217,-21.820476609662908,78.55160351655738,-0.34520366560545346,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_19_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-21.820_not_above_10.000
2156,az69_pullback_1h_btcusdt_slow72_z-0p5_hold12_lev3_e41a3d0e,trend_pullback_reclaim,BTCUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,3,0.1,0.30000000000000004,-0.09748444523738453,0.03335531719540996,0.14070119674747528,0.027472681535188892,-0.8173938115090561,2.3992764227711665,267,31,4817,609,-2.9226058522027607,-0.1308397624327945,-12.170342726265234,35.865932468182756,-0.3463828305588159,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-12.170_not_above_10.000
2157,az69_voladj_1h_avaxusdt_lb12_th0p75_hold12_lev2_4dda874c,volatility_adjusted_trend_persistence,AVAXUSDT,crypto_core,1h,long_short,12,0.75,0.2,12,2,2,0.1,0.2,0.19197417739225586,-0.015498391463010686,0.0911871581873841,0.05286479517812581,0.9809759949881077,-0.8417934902262589,1091,140,8503,1034,0.0,0.20747256885526655,8.79808329020421,-5.535139808218102,-0.3468780922840486,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0155_below_0.02;train_return_per_turnover_proxy_bps_8.798_not_above_10.000;validation_return_per_turnover_proxy_bps_-5.535_not_above_10.000
